_id,access_type,name,language,description,categoryId,subcategoryId,authorId,image,pdf,download,is_active,createdAt,updatedAt,__v,publisherId,price,preview_pdf,discount_amount,discount_percentage,author_royalty,publisher_royalty,type,pages,published_date,featured,chapters[0].title,chapters[1].title,chapters[0].order,chapters[1].order,chapters[0].file,chapters[1].file,chapters[0].type,chapters[1].type,chapters[0].pages,chapters[1].pages,chapters[0].is_preview,chapters[1].is_preview,chapters[0]._id,chapters[1]._id,status,narrator_royalty,narratorId,preview_audio,narratorID,audio
698244da0f433aea1f44b928,free,পদ্মবউ,Bangla,"<p>“পদ্মবউ” — তারাশঙ্কর বন্দ্যোপাধ্যায়-এর এক হৃদয়বিদারক মানবিক গল্প; যেখানে রোগ, দারিদ্র্য, লোকসমাজের ভয়, আর নিঃস্বার্থ দাম্পত্য-ভালোবাসা একসাথে এসে জীবনের সবচেয়ে কঠিন সত্যগুলো উন্মোচন করে।</p><p>গ্রামের পাঠশালার শিক্ষক চন্দ্রমশায় কুষ্ঠরোগে আক্রান্ত—দেহ বিকৃত, মানুষ ভয় পায়, তবু তাঁর জ্ঞানস্পৃহা থামে না। পাশে থাকে তাঁর স্ত্রী পদ্মবউ—ঘোমটা-ঢাকা, নীরব, কিন্তু অসম্ভব দৃঢ়। স্বামীকে ছেড়ে পালিয়ে গিয়ে আবার ফিরে আসে; সমাজের চোখরাঙানি, অভাব-অনটন, সবকিছুর মধ্যে দাঁড়িয়ে সে হয়ে ওঠে সেবার প্রতিমা।</p><p>কিন্তু নিষ্ঠুর পরিণতি আসে যখন রোগটা পদ্মবউকেও স্পর্শ করে। তখন ভেঙে পড়ে তার বিশ্বাস, ভেঙে পড়ে ঘর-সংসারের আশা—দেবদেবীর ছবিও ভাঙে, আলো-অন্ধকারের মধ্যে তার মানসিক বিপর্যয়ও উন্মোচিত হয়। শেষে জানা যায়—সবকিছুর মূল শুধু রোগ নয়; অপুষ্টি, ক্লান্তি, আর সীমাহীন জীবনসংগ্রাম পদ্মবউকে ধীরে ধীরে নিঃশেষ করেছে।</p><p>“পদ্মবউ” আসলে এক নারীর নীরব ভালোবাসার মহাকাব্য—যেখানে সেবা আছে, ভয় আছে, আর আছে সমাজ ও ভাগ্যের বিরুদ্ধে এক একান্ত লড়াই।</p><p><br></p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770144985840-__________________.webp,1770144986843-pdmbu__-_microsoft_office_user.epub,0,1,2026-02-03T18:56:26.863Z,2026-03-03T18:18:24.634Z,1,68ea01e0729e14c22e0e5bab,0,1770144986834-pdmbu_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,32,2026-02-02T00:00:00.000Z,1,পদ্মবউ,,1,,1770144986843-pdmbu__-_microsoft_office_user.epub,,ebook,,32,,false,,69a725f00d4c24f99fc73170,,pending,,,,,
6982496b0f433aea1f44be99,free,পৌষ-লক্ষ্মী,Bangla,"<p><strong>“পৌষ-লক্ষ্মী”</strong> — তারাশঙ্কর বন্দ্যোপাধ্যায়-এর এক তীব্র বাস্তবধর্মী গল্প, যেখানে দুর্ভিক্ষ, রোগ-মড়ক, মহামারির ভয়, আর বেঁচে থাকার শেষ চেষ্টা—সব মিলিয়ে গ্রামজীবনের এক ভয়ংকর সময়কে জীবন্ত করে তোলে।</p><p>১৩৫০ সালের পৌষ মাস। গ্রামের অর্ধেক মানুষ মরে গেছে, বাকিরা আধমরা। তবু মাঠ ভরে উঠেছে সোনালি ধানে—এই ধানই তাদের জীবন-মরণ। কিন্তু ধান কাটার মানুষ নেই; শ্রমিকেরা পালিয়েছে, সবাই জ্বরে ভাঙা। এমন সময়ে বৃদ্ধ কৃষক মুকুন্দ পাল নিজের ভাঙা শরীর নিয়েই নামেন মাঠে। একসময় যিনি “ভীম”, আজ তিনি অসহায়—তবু ধানের লোভ নয়, বাঁচার দায় তাকে টেনে আনে।</p><p>গ্রামের ধনী তরুণ চেকা তাকে অপমান করে, “এক হাত হবে নাকি?”—এই ঠাট্টা মুকুন্দের বুকের গভীরে আগুন ধরায়। মর্যাদা বাঁচাতে, আবার শক্তি ফিরে পেতে, মুকুন্দ শেষ পর্যন্ত “মৃতসঞ্জীবনী” মনে করে চোলাই মদকে ওষুধ বানায়। হঠাৎ তার মধ্যে জেগে ওঠে অদ্ভুত নবযৌবন—হাসি ফিরে আসে, কুস্তির ব্যায়াম শুরু হয়, স্বপ্ন জাগে—এবার ধান উঠবে, দেনা শোধ হবে, সংসার বাঁচবে, “পৌষ-লক্ষ্মী” সত্যিই ঘরে আসবে!</p><p>কিন্তু সুখের আশার ঠিক মুহূর্তেই নিয়তি আঘাত হানে। ধানভরা গাড়ি ঠেলতে গিয়ে, অতিরিক্ত পরিশ্রমে মুকুন্দের শরীর ভেঙে পড়ে—রক্তক্ষরণ, অন্ধকার, আর এক মুহূর্তে সব শেষ। সংক্রান্তির রাতে যেখানে হওয়ার কথা ছিল উৎসব, সেখানে পড়ে থাকে শোক আর স্তব্ধতা।</p><p>“পৌষ-লক্ষ্মী”—একটি গল্প নয় শুধু; এটা গ্রামীণ জীবনের কঠিন সত্য:</p><p> ধান আছে, কিন্তু প্রাণ নেই—লক্ষ্মী আসে, কিন্তু কাউকে বাঁচাতে পারে না।</p><p><br></p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770146155138-____________-_____________________.webp,1770146155688-pauss-lkssmii__-_microsoft_office_user.epub,0,1,2026-02-03T19:15:55.693Z,2026-03-03T18:18:24.640Z,1,68ea01e0729e14c22e0e5bab,0,1770146155685-pauss-lkssmii_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,60,2026-02-02T00:00:00.000Z,1,পৌষ-লক্ষ্মী,,1,,1770146155688-pauss-lkssmii__-_microsoft_office_user.epub,,ebook,,60,,false,,69a725f00d4c24f99fc73172,,pending,,,,,
69833a68e065f5900902a155,paid,নিশি রাত বাঁকা চাঁদ,Bangla,"<p class=""ql-align-justify"">লোক সাহিত্যের শরীরী নামের একটা বইয়ের পাতা খুলে নীতুর সামনে পড়লো নীতু দেখেও সেটা দেখলো না অস্পষ্ট সৃষ্টিতে তাকিয়ে রইলো। হঠাৎ সেই অস্পষ্ট চোখে কেমন বিদ্যুৎ খেলে গেলো।পাতাটা হাতে নিয়েই নীতু নিচে দৌড়ে গেলো। রাহাতও নীতুর পেছনে পাগলের মতো দৌড়ে গেলো। রাহাত নিচে নামতে নামতেই নীতু ধ্রুবর কবরের উপর ছাপিয়ে পড়ে কবরের মাটি সড়াতে লাগলো। দেখতে দেখতে ছোট করবটার মাটি নীতু সড়িয়ে ফেললো। আশ্চর্য করবের কোথাও ধ্রুবর কোনো চিহ্ন পর্যন্ত নেই। বাকরুদ্ধ নীতু আজকে তিন মাস পর চিৎকার করে রাহাতকে বলতে লাগলো রাহাত আমাদের ধ্রুবকে নিয়ে গিয়েছে। রাহাত কিছু বুঝতে না পেরে নীতুর কাছ থেকে বইয়ের ছেড়া পাতাটা হাতে নিলো। আর তাতে যা লেখা আছে সেটা দেখে তার চোখ পাথর হয়ে গেলো। পায়ের নীচ থেকে হিম শীতল বাতাস তার প্রতিটি স্নায়ুতে বয়ে গেলো। কি এক সম্ভব, কি বিভীষিকার মতন সত্য তার সামনে আসলো।এ যেন এক অনুভূতিহীন অনুভূতি।বিড়বিড় করে রাহাত কিছু একটা বললো।</p>",689f89a95f6575b00b55ac6f,,6952af2ca1a41e5053deab82,1770207848313-___________________________________________________.webp,1770215738803-nishi_raat_baankaa_caand_f_-_microsoft_office_user.epub,0,1,2026-02-04T12:24:08.829Z,2026-03-12T11:15:48.262Z,1,68ea01e0729e14c22e0e5bab,100,1773314148206-www-preview.pdf,15,15,0,100,hardcopy,100,2026-03-08T00:00:00.000Z,1,,,,,,,,,,,,,,,pending,,,,,
698341ffe065f5900902b07a,free,প্রতিমা,Bangla,"<p>শরতের আগমনে গ্রামজুড়ে পূজার প্রস্তুতি—আলপনা, গোলা, খই-মুড়ি, চণ্ডীমণ্ডপে প্রতিমা গড়ার ব্যস্ততা। সেই উৎসবের মাঝেই ধীরে ধীরে উন্মোচিত হয় এক ভয়ংকর বাস্তবতা—এক সুন্দরী তরুণী বধূ যমুনা, আর তার অনিয়ন্ত্রিত, হিংস্র স্বামী অমূল্য।</p><p>কুমারীশ মিস্ত্রী প্রতিমার মুখ গড়তে গড়তে যমুনার চোখে দেখে এক নিঃশব্দ আর্তি—ভয়, লজ্জা, আর বেঁচে থাকার আকুতি। মাটির প্রতিমার মুখে যখন যমুনার প্রতিবিম্ব মিলিয়ে যায়, তখন গ্রামজুড়ে শুরু হয় ফিসফাস, গুঞ্জন—আর সেই গুঞ্জনই একসময় হয়ে ওঠে মৃত্যুর দিকে ঠেলে দেওয়া নির্মম চাপ।</p><p>“প্রতিমা”—এ গল্প শুধু পূজার নয়; এ গল্প নারীর নিরাপত্তা, সমাজের নিষ্ঠুর বিচার, আর নীরব যন্ত্রণার। উৎসবের আলো-ছায়ার ভেতর দিয়ে গল্পটা ধীরে ধীরে এনে দেয় এক বেদনাময় ঝড়—শেষে রেখে যায় স্তব্ধতা।</p><p>📚 পড়ুন—“প্রতিমা” | তারাশঙ্কর বন্দ্যোপাধ্যায়</p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770209790849-_____________________.webp,1770209791537-prtimaa__-_microsoft_office_user.epub,0,1,2026-02-04T12:56:31.555Z,2026-03-03T18:18:24.659Z,1,68ea01e0729e14c22e0e5bab,0,1770209791534-prtimaa_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,36,2026-02-04T00:00:00.000Z,1,প্রতিমা,,1,,1770209791537-prtimaa__-_microsoft_office_user.epub,,ebook,,36,,false,,69a725f00d4c24f99fc73176,,pending,,,,,
69834500e065f5900902b44a,free,প্রতীক্ষা,Bangla,"<p>কালো রঙেরও একটি রূপ আছে—যে রূপ আলো জ্বালে না, অথচ মানুষের মনকে পুড়িয়ে দেয়।</p><p> বাউরী মেয়ে পরী—নিকষ কালো, অথচ তার যৌবন, চঞ্চলতা আর বিলাস বহু হৃদয়কে টেনে আনে। সমাজ তাকে দেখে লোভে, সন্দেহে, আর শেষ পর্যন্ত বহিষ্কারে। কিন্তু পরী ভাঙে না—সে গান গায়, নাচে, নিজেই নিজের উৎসব সাজায়।</p><p>ঢোলের তালে, গানের সুরে আখনার সঙ্গে পরীর ভালোবাসা জন্ম নেয়। সমাজ, জাত, ভবিষ্যৎ—সব অগ্রাহ্য করে তারা গড়ে তোলে এক নীড়। কিন্তু প্রেমের মোহ যখন অভাবের আগুনে পড়ে, তখন সেই নীড়েই জন্ম নেয় দ্বন্দ্ব, রাগ, অপমান আর অপরাধ।</p><p>পরী আবার হারিয়ে যায়—এইবার সমাজ থেকে নয়, জীবনের আলো থেকেই।</p><p> দুই বছর পর আখনা খুঁজতে গিয়ে যা দেখে, তা প্রেমের নয়—এ এক নির্মম প্রতীক্ষার ফল।</p><p>“প্রতীক্ষা”—এ গল্প প্রেমের রূপকথা নয়;</p><p> এ গল্প আকাঙ্ক্ষা, মোহ, দারিদ্র্য, অপরাধ আর শেষ পর্যন্ত অনিবার্য শূন্যতার।</p><p> শেষ লাইনে দাঁড়িয়ে পাঠক শুধু একটাই প্রশ্ন করে—</p><p> ভালোবাসা কি সত্যিই অপেক্ষা করতে জানে?</p><p>📚 পড়ুন: প্রতীক্ষা</p><p> ✍️ তারাশঙ্কর বন্দ্যোপাধ্যায়</p><p> #BoiAro #BanglaLiterature #ShortStory #Protikkha</p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770210559356-cover00.webp,1770210560136-prtiikssaa__-_microsoft_office_user.epub,0,1,2026-02-04T13:09:20.153Z,2026-03-03T18:18:24.665Z,1,68ea01e0729e14c22e0e5bab,0,1770210560128-prtiikssaa_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,24,2026-02-04T00:00:00.000Z,1,প্রতীক্ষা,,1,,1770210560136-prtiikssaa__-_microsoft_office_user.epub,,ebook,,24,,false,,69a725f00d4c24f99fc73178,,pending,,,,,
69838e9ae065f590090363ec,free,বরমলাগের মাঠ,Bangla,"<p>তারাশঙ্কর বন্দ্যোপাধ্যায়ের “বরমলাগের মাঠ” গল্পটি একদিকে যেমন আদালত-নিলামের বাস্তবতা, অন্যদিকে তেমনি লোকবিশ্বাস, ভয়, লোভ, জমির টান আর মানুষের ভিতরের অন্ধকার—সবকিছুকে একসাথে ধরে।</p><p>শিবনাথ নামে এক শহুরে/বিদেশফেরত মানুষ আদালতে সাক্ষী দিতে এসে হঠাৎ নিলামে পড়ে বরমলাগের মাঠের ১৮ বিঘা জমি কিনে ফেলে। বাইরে থেকে ঘটনাটা সাধারণ “জমি কেনা”—কিন্তু জমির ভেতরে লুকিয়ে আছে বহু পুরুষের ইতিহাস, ভয়ংকর এক ব্রহ্মনাগ/বরমলাগ নিয়ে আতঙ্ক, আর সেই আতঙ্ককে ঘিরে জন্ম নেওয়া অভিশাপ-গন্ধী লোভ।</p><p>জমি কেনার পর শিবনাথের সামনে আসে বলরাম বাউরী—যে দুই পুরুষ ধরে ওই জমি ঠেকো করে চাষ করেছে। বলরামের মুখে ধীরে ধীরে খুলে যায় গল্পের আসল দরজা:</p><p>বরমলাগের বিষে যেখানে একসময় ঘাসও জন্মাত না, সেখানকার নিচে মাটির ভাঙনে বের হয় দুধের মতো নরম উর্বর মাটি—আর সেই উর্বরতার খবর মানুষের মনে লোভ জাগায়। লোভ থেকেই আসে সাহস, আর সাহস থেকে আসে সংঘর্ষ—মানুষ বনাম সাপ, মানুষ বনাম মানুষ, মানুষ বনাম নিজের ভিতরের “বরমলাগ”।</p><p>গল্পের সবচেয়ে তীব্র দিক হলো—বরমলাগ শুধু মাঠে থাকে না; মানুষের বুকের ভেতরেও জেগে ওঠে।</p><p>লোভ, অপমান, বঞ্চনা, ক্রোধ—এসব মিলে মানুষ কখনো কখনো এমন কাজ করে বসে, যেটা সে নিজেও বুঝে উঠতে পারে না। তাই শেষে “বরমলাগ” যেন হয়ে ওঠে একটা প্রতীক—শুধু সাপ নয়, মানুষের অন্তরের বিষও।</p><p>এই গল্পে আছে—</p><p> ✅ আদালত-ব্যবস্থার “অক্ষয়” শক্তি ও গ্রাম-জীবনের ভাঙাচোরা বাস্তবতা</p><p> ✅ জমি, খাজনা, ভাগচাষ—অর্থনীতি ও ক্ষমতার খেলা</p><p> ✅ লোককথা, বেদেনি-বিদ্যা, মনসা-ভক্তি, অভিশাপের ভয়</p><p> ✅ আর সবচেয়ে বড় কথা—মানুষের নৈতিকতা বনাম লোভের টান</p><p>শেষ পর্যন্ত বোঝা যায়—বরমলাগের মাঠের ধান, মাছ, মাটি—সবই মূল্যবান; কিন্তু তার চেয়েও ভয়ংকর মূল্যবান হলো মানুষের বুকের ভিতরে জমে থাকা অদৃশ্য “বিষ”।</p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770229401664-__________________________________.webp,1770229402792-brmlaager_maatth__-_microsoft_office_user.epub,0,1,2026-02-04T18:23:22.818Z,2026-03-03T18:18:24.670Z,1,68ea01e0729e14c22e0e5bab,0,1770229402786-brmlaager_maatth_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,72,2026-02-05T00:00:00.000Z,1,বরমলাগের মাঠ,,1,,1770229402792-brmlaager_maatth__-_microsoft_office_user.epub,,ebook,,72,,false,,69a725f00d4c24f99fc7317a,,pending,,,,,
698390e2e065f5900903675a,free,বেদেনি,Bangla,"<p>তারাশঙ্কর বন্দ্যোপাধ্যায়ের “বেদেনি” গল্পটি মেলার ঝলমল আলো, সার্কাসের চমক আর জনতার করতালির আড়ালে লুকিয়ে থাকা হিংসা, লোভ, প্রেম, প্রতিশোধ ও নারী-মানসের আগুনকে ভয়ংকরভাবে উন্মোচন করে।</p><p>কঙ্কালীর মেলায় প্রতি বছর আসে শম্ভু বাজিকর—তার “ভোজবাজি-সার্কাস”-এ থাকে গোলকধাম দেখানো, লেন্সে বিদেশি যুদ্ধ-দৃশ্য, আর খাঁচাবন্দি চিতাবাঘ। এই বাঘের উপর বসে শম্ভুর স্ত্রী রাধিকা বেদেনি ভয় ধরানো খেলা দেখায়—বাঘকে চুমু খায়, তার মুখের ভেতর চুলের খোঁপা ঢুকিয়ে দেয়—পল্লীবাসী বিস্ময়ে নিশ্বাস আটকে দেখে। কিন্তু এই ভয়ংকর খেলার ভেতরেও রাধিকার জীবনটা ভেতরে ভেতরে অপমান, বঞ্চনা আর অভিমানে ভেঙে যাচ্ছে।</p><p>এবার মেলায় এসে শম্ভু দেখে আরেকটি নতুন, বড়, আধুনিক তাঁবু—নতুন বাজিকর কিষ্টো বেদে। তার বাঘ আরও তরুণ, খেলা আরও আকর্ষণীয়। শম্ভুর রোজগার কমে যায়, অহংকারে আগুন লাগে। রাধিকাও তীব্র হিংসায় জ্বলে ওঠে—কারণ নিজের তাঁবুর দীনতা, শম্ভুর নেশা, আর কিষ্টোর তাঁবুর উজ্জ্বলতা—সবকিছু মিলে সে নিজেকে অপমানিত মনে করে।</p><p>গল্পের সবচেয়ে তীব্র জায়গা হলো—রাধিকা কেবল প্রতিদ্বন্দ্বীকে ঘৃণা করে না, এক অদ্ভুত টানে কিষ্টোর দিকেও আকৃষ্ট হয়। এই আকর্ষণ প্রেমের মতো, আবার প্রতিশোধের মতোও। শম্ভু যখন তাকে সন্দেহ করে অপমান করে, তখন রাধিকার ভেতরের আগুন হিংসা থেকে উন্মত্ততায় বদলে যায়। শেষ পর্যন্ত সে রাতের অন্ধকারে কিষ্টোর সঙ্গে পালিয়ে যায়—আর পেছনে রেখে যায় এক ভয়ংকর সিদ্ধান্ত: কেরাসিন ঢেলে শম্ভুর তাঁবুতে আগুন লাগিয়ে দেওয়া।</p><p>এই গল্পে “বেদেনি” আসলে শুধু সার্কাসের নারী নয়—সে হয়ে ওঠে</p><p>✅ পুরুষতান্ত্রিক দখলদারির শিকার এক নারী,</p><p>✅ যে অপমানের বদলা নেয় আগুন দিয়ে,</p><p>✅ আর ভালোবাসা-হিংসা-লোভ—সব মিলিয়ে নিজেকে ধ্বংসের দিকে ঠেলে দেয়।</p><p>“বেদেনি” তাই একদিকে মেলার রঙিন নাটক, অন্যদিকে মানুষের ভিতরের অন্ধকারের ট্র্যাজেডি—যেখানে করতালির শব্দের নিচে চাপা পড়ে থাকে কান্না, ক্ষোভ আর দাউদাউ আগুন।</p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770229985114-__________________.webp,1770231141177-bedeni__-_microsoft_office_user.epub,0,1,2026-02-04T18:33:06.075Z,2026-03-03T18:18:24.675Z,1,68ea01e0729e14c22e0e5bab,0,1770229986039-bedeni_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,30,2026-02-05T00:00:00.000Z,1,বেদেনি,,1,,1770231141177-bedeni__-_microsoft_office_user.epub,,ebook,,30,,false,,69a725f00d4c24f99fc7317c,,pending,,,,,
69839678e065f590090371f9,free,বোবা কান্না,Bangla,"<p class=""ql-align-justify"">“বোবা কান্না” তারাশঙ্কর বন্দ্যোপাধ্যায়ের এক হৃদয়-বিদারক গল্প—যেখানে দুর্ভিক্ষ, বন্যা আর মহামারির ধাক্কায় একটা গ্রাম ধীরে ধীরে শ্মশানে পরিণত হয়। একদিকে আছে যুক্তিবাদী ডাক্তার মিহির, অন্যদিকে দেবভক্ত ত্রিপুরা ভট্টাচার্য—দুজনের বিশ্বাসের সংঘর্ষ চলতে থাকে প্রাণ-মরণের মুহূর্তে। এই মৃত্যুমিছিলের ভেতর হঠাৎ এসে পড়ে এক পুলিশ-চর আনু ঠাকুরের মৃত্যু, আর তার রেখে যাওয়া কালা-বোবা তরুণী স্ত্রী এবং দুধের শিশু। শিশুটিকে বাঁচাতে ডাক্তার, ভট্টাচার্য, এমনকি দাগী চোর শশী ডোম পর্যন্ত প্রাণপণে চেষ্টা করে—কিন্তু শেষ পর্যন্ত শিশুর মৃত্যু আর সেই বোবা মায়ের শব্দহীন কান্না সবার ভেতর মানুষের অসহায়তা, সভ্যতার ভাঙন এবং যুদ্ধ-দুর্ভিক্ষের নিষ্ঠুর বাস্তবতা নগ্ন করে দেয়। গল্পের শেষে শশীর আত্মহনন যেন বলে দেয়—কিছু কান্না কানে শোনা যায় না, তবু পৃথিবীর বুক ফাটিয়ে দেয়।</p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770231415865-__________________________________.webp,1770231416496-bobaa_kaannaa___-_microsoft_office_user.epub,0,1,2026-02-04T18:56:56.519Z,2026-03-03T18:18:24.682Z,1,68ea01e0729e14c22e0e5bab,0,1770231416493-bobaa_kaannaa_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,97,2026-02-05T00:00:00.000Z,1,বোবা কান্না,,1,,1770231416496-bobaa_kaannaa___-_microsoft_office_user.epub,,ebook,,97,,false,,69a725f00d4c24f99fc7317e,,pending,,,,,
698423f1e065f5900903d702,free,নিশীথপুরের রাজবাড়ী by সাদিয়া আক্তার সাম্মি,Bangla,"<p>নিশীথপুরের রাজবাড়ি শুধু একটি পরিত্যক্ত স্থাপনা নয়—</p><p>এটি সময়ের ভেতরে আটকে থাকা এক নিঃশব্দ অপেক্ষা।অপূর্না যখন প্রথমবার রাজবাড়ির ফটকে দাঁড়ায়, সে জানে না—</p><p>এই বাড়ির দেয়াল, ঘড়ির কাঁটা আর অন্ধকার করিডোর</p><p>তার নিজের জীবনের অসমাপ্ত গল্পের সাথেই জড়িয়ে আছে।রুদ্র—একটি নাম, একটি ডাক, একটি অপেক্ষা।</p><p>যে মানুষটি হারিয়ে গেছে, নাকি সময়ের ফাঁকে আটকে পড়েছে—</p><p>তার উত্তর লুকিয়ে আছে রাজবাড়ির থেমে যাওয়া ঘড়িতে।ভয়, ভালোবাসা আর স্মৃতির ভেতর দিয়ে এগিয়ে যেতে যেতে</p><p>অপূর্না বুঝতে শেখে—</p><p>কিছু দরজা খুললে মানুষ কাউকে খুঁজে পায় না,</p><p>নিজেকেই খুঁজে পায়।নিশীথপুরের রাজবাড়ি</p><p>একটি রহস্যময় সাহিত্যিক উপন্যাস—</p><p>যেখানে ভালোবাসা চিৎকার করে না,</p><p>আর সময় সব প্রশ্নের উত্তর দেয় না।</p>",689f89a95f6575b00b55ac6f,,69501062a1a41e5053de4e20,1770267631630-untitled-2.webp,1770267776455-________________________________________________________-_microsoft_office_user.epub,0,1,2026-02-05T05:00:33.212Z,2026-03-03T18:18:24.687Z,1,68ea01e0729e14c22e0e5bab,0,1770267633153-________________________________________________________sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,109,2026-02-05T00:00:00.000Z,1,নিশীথপুরের রাজবাড়ী by সাদিয়া আক্তার সাম্মি,,1,,1770267776455-________________________________________________________-_microsoft_office_user.epub,,ebook,,109,,false,,69a725f00d4c24f99fc73180,,pending,,,,,
6985650f8690bb63070577c0,free,মতিলাল,Bangla,"<p class=""ql-align-justify"">‘মতিলাল’ তারাশঙ্কর বন্দ্যোপাধ্যায়ের এক গভীর মানবিক গল্প—যেখানে হাসি, ভয়, কুৎসিততা আর ভালোবাসা একসঙ্গে মিশে গেছে। সঙ সেজে মানুষের আনন্দ জোগানো মতিলাল নিজে সমাজের চোখে ভয়ংকর, বিকৃত ও উপহাসের পাত্র। কিন্তু তার অন্তরে আছে শিশুদের প্রতি টান, স্ত্রীর প্রতি মমতা আর নিজের অনাগত সন্তানের জন্য গভীর আশঙ্কা।</p><p class=""ql-align-justify"">এই গল্পে গ্রামবাংলার উৎসব, লোকবিশ্বাস, নিম্নবর্গের জীবনযাপন ও সমাজের নির্মম মানসিকতা এক অনন্য বাস্তবতায় উঠে এসেছে। ‘মতিলাল’ আমাদের প্রশ্ন করে—কুৎসিততা কি শরীরে, না মানুষের দৃষ্টিতে?</p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770349838264-__________________.webp,1770349839141-mtilaal__-_microsoft_office_user.epub,0,1,2026-02-06T03:50:39.181Z,2026-03-03T18:18:24.694Z,1,68ea01e0729e14c22e0e5bab,0,1770349839135-mtilaal_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,42,2026-02-06T00:00:00.000Z,1,মতিলাল,,1,,1770349839141-mtilaal__-_microsoft_office_user.epub,,ebook,,42,,false,,69a725f00d4c24f99fc73182,,pending,,,,,
69856c0e8690bb6307058292,free,মধু মাস্টার,Bangla,"<p class=""ql-align-justify""><strong>মধু মাস্টার</strong> গল্পটি এক আত্মভোলা, আদর্শনিষ্ঠ শিক্ষকের জীবনের করুণ ও গৌরবময় উপাখ্যান। গ্রামবাংলার সাধারণ মানুষদের মাঝে থেকেও যিনি জ্ঞানের প্রতি অসাধারণ নিষ্ঠা, আত্মমর্যাদা ও সাধনার প্রতীক হয়ে ওঠেন—তিনি মধুসূদন মুখোপাধ্যায়, সকলের কাছে পরিচিত মধু মাস্টার নামে।দাবা খেলার আসর থেকে শ্রেণিকক্ষ, ছাত্রদের শাসন থেকে স্নেহ, দেশ-সভ্যতার অপমানের বিরুদ্ধে কলম ধরার অদম্য স্পৃহা—সব মিলিয়ে মধু মাস্টার এক ব্যতিক্রমী চরিত্র। দারিদ্র্য, অবহেলা, সামাজিক অবমূল্যায়ন তাঁকে দমাতে পারে না। নিজের সর্বস্ব ত্যাগ করেও তিনি জ্ঞানের সাধনা ছাড়েন না।শেষ পর্যন্ত তাঁর জীবন নিঃশেষ হয়ে যায়, কিন্তু রেখে যান এক অমর কীর্তি—একটি বই, যা বিশ্বসভায় ভারতীয় সভ্যতার সম্মান পুনরুদ্ধার করে।</p><p class=""ql-align-justify""><strong>মধু মাস্টার </strong>আসলে এক মানুষের নয়—এ গল্প আদর্শ, ত্যাগ আর নিঃশব্দ আত্মত্যাগের ইতিহাস।</p>",689e0d6887c7791a05465be4,,697e1344753ba16bc73dd312,1770351629189-_______________________________.webp,1770351630133-mdhu_maasttaar__-_microsoft_office_user.epub,0,1,2026-02-06T04:20:30.156Z,2026-03-03T18:18:24.699Z,1,68ea01e0729e14c22e0e5bab,0,1770351630120-mdhu_maasttaar_sort_-_microsoft_office_user-preview.epub,0,0,0,0,ebook,29,2026-02-06T00:00:00.000Z,1,মধু মাস্টার,,1,,1770351630133-mdhu_maasttaar__-_microsoft_office_user.epub,,ebook,,29,,false,,69a725f00d4c24f99fc73184,,pending,,,,,
